UNITID,CREDITS1,CREDITS3,SLO8,STUSRV2,STUSRV3,LIBRES1,TUITPL1,TUITPL3,ATHASSOC
224554,1,1,1,1,1,1,1,1,1
224615,1,1,1,1,1,1,0,1,1
224642,1,1,0,1,1,1,0,1,1
224660,1,0,0,1,1,1,1,1,2
224679,1,0,0,1,1,1,1,1,2
224712,0,0,0,1,0,1,0,0,2
224758,0,0,-2,1,0,0,0,1,-2
224776,0,1,0,1,1,1,0,1,2
224828,0,0,-2,1,0,0,0,1,-2
224891,1,1,0,1,1,1,0,1,1
224961,1,1,0,1,1,1,0,1,1
225070,1,1,1,1,1,1,0,1,1
225201,1,1,0,1,1,0,0,1,2
225247,1,1,1,1,1,1,0,1,1
225308,1,1,0,1,1,1,0,1,1
225371,1,1,0,1,1,1,0,1,1
225399,1,1,1,1,1,1,0,1,1
225414,1,1,1,1,1,1,1,1,2
225423,1,1,1,1,1,1,0,1,2
225432,1,1,1,1,1,1,1,1,2
225502,1,1,1,1,1,1,0,1,1
225511,1,1,1,1,1,1,1,1,1
225520,1,1,0,1,1,1,0,1,1
225548,1,1,1,1,1,1,0,1,1
225575,1,1,1,1,1,1,0,1,1
225627,1,1,1,1,1,1,0,1,1
225876,1,1,0,1,0,1,0,1,1
225885,1,1,1,1,0,1,0,1,1
225991,1,0,0,1,1,1,1,1,2
226019,1,1,0,1,1,1,0,1,1
226091,1,1,1,1,1,1,1,1,1
226107,1,1,0,1,1,1,0,1,2
226116,1,1,0,1,1,1,0,1,1
226125,0,0,-2,0,0,0,0,1,-2
226134,1,1,0,1,1,1,0,1,1
226152,1,1,1,1,1,1,1,1,1
226204,1,1,0,1,1,1,0,1,1
226231,1,1,1,1,1,1,0,1,1
226277,0,0,0,1,1,1,1,1,2
226383,1,1,1,1,1,1,0,1,1
226408,1,1,1,1,0,1,0,1,2
226471,1,1,1,1,1,1,0,1,1
226578,1,1,1,1,1,1,0,1,1
226587,1,1,1,1,1,1,0,1,1
226675,1,1,-2,1,1,1,0,1,-2
226806,1,1,0,1,1,1,0,1,1
226833,1,1,1,1,1,1,0,1,1
226860,0,0,-2,1,1,1,0,1,-2
226879,1,1,0,1,1,1,1,1,2
226903,0,1,0,1,1,0,0,1,2
227058,0,0,-2,1,1,1,0,0,-2
227146,1,1,1,1,1,1,0,1,1
227182,1,1,1,1,1,1,1,1,2
227216,1,1,1,1,1,1,1,1,1
227225,1,1,0,1,1,1,0,1,1
227289,0,0,0,1,0,1,0,1,2
227298,0,0,-2,0,1,1,0,0,-2
227304,1,1,0,1,1,1,0,1,1
227313,0,0,-2,1,0,0,0,1,-2
227322,0,0,-2,1,0,0,0,1,-2
227331,1,1,1,1,1,1,0,1,1
227368,1,1,1,1,1,1,1,1,1
227377,1,1,0,1,1,1,0,1,2
227386,1,1,1,1,1,1,0,1,1
227401,1,1,0,1,0,1,0,1,1
227429,1,1,1,1,1,1,0,1,1
227526,1,1,1,1,1,1,1,1,1
227687,1,1,1,1,0,1,0,1,1
227748,0,0,-2,1,1,1,0,1,-2
227757,1,1,1,1,1,1,0,1,1
227845,1,1,1,1,1,1,0,1,1
227854,1,1,0,1,1,1,0,1,2
227863,1,1,1,1,1,1,0,1,1
227881,1,1,1,1,1,1,1,1,1
227924,1,1,1,1,1,1,0,1,2
227979,1,1,1,1,1,1,0,1,1
228042,1,1,1,1,1,1,1,1,1
228088,0,0,-2,0,0,1,0,1,-2
228149,1,1,1,1,1,1,0,1,1
228158,1,1,0,1,1,1,0,1,1
228185,0,0,-2,1,0,1,0,1,-2
228194,0,0,0,1,1,1,0,0,2
228200,0,0,-2,1,0,0,0,1,-2
228219,0,0,-2,1,0,0,0,1,-2
228246,1,1,1,1,1,1,0,1,1
228282,0,0,-2,1,1,0,0,1,-2
228316,1,1,0,1,1,1,0,1,1
228325,1,1,1,1,1,1,0,1,1
228343,1,1,1,1,1,1,0,1,1
228431,1,1,1,1,1,1,1,1,1
228459,1,1,1,1,1,1,1,1,1
228468,1,1,1,1,1,1,0,1,1
228486,1,1,0,1,0,1,0,1,1
228501,1,1,1,1,1,1,0,1,1
228529,0,1,1,1,1,1,1,1,1
228547,1,1,1,1,1,1,0,1,2
228608,1,1,0,1,1,1,0,1,1
228635,0,0,0,1,0,1,0,1,2
228644,0,1,0,1,1,1,0,1,2
228653,0,0,0,1,1,1,0,1,2
228699,1,1,0,1,1,1,0,1,2
228705,1,1,1,1,1,1,1,1,1
228723,1,1,1,1,1,1,1,1,1
228732,-2,-2,-2,-2,-2,-2,-2,-2,-2
228769,1,1,1,1,1,1,1,1,1
228778,1,1,1,1,1,1,1,1,1
228787,1,1,1,1,1,1,1,1,1
228796,1,1,1,1,1,1,1,1,1
228802,1,1,1,1,1,1,1,1,1
228866,0,0,0,1,1,1,1,1,2
228875,1,1,1,1,1,1,0,1,1
228884,1,1,0,1,0,1,0,0,1
228909,0,0,0,1,1,1,0,1,2
228981,1,1,1,1,1,1,0,1,1
229018,1,1,1,1,1,1,1,1,1
229027,1,1,1,1,1,1,1,1,1
229063,1,1,1,1,1,1,0,1,1
229090,-2,-2,-2,-2,-2,-2,-2,-2,-2
229115,1,1,1,1,1,1,1,1,1
229160,1,1,1,1,1,1,0,1,1
229179,1,1,1,1,1,1,1,1,1
229267,1,1,1,1,1,1,0,1,1
229300,0,0,0,1,0,1,0,1,2
229337,0,1,0,1,1,1,0,1,2
229355,1,1,0,1,0,1,0,1,1
229407,-2,-2,-2,-2,-2,-2,-2,-2,-2
229416,0,0,-2,1,1,1,1,1,-2
229425,0,0,-2,0,0,0,0,1,-2
229504,1,1,0,1,1,1,0,1,1
229522,0,0,-2,1,0,0,0,1,-2
229540,1,1,0,1,1,1,0,1,1
229656,0,0,-2,0,0,0,0,1,-2
229780,1,1,1,1,1,1,0,1,1
229799,1,1,1,1,1,1,0,1,1
229814,1,1,1,1,1,1,1,1,1
229832,1,1,0,1,1,1,0,1,1
229841,1,1,1,1,0,1,0,1,1
229887,1,1,1,1,1,1,0,1,1
230010,0,0,-2,1,0,0,0,1,-2
230038,1,1,1,1,1,1,0,0,1
230047,1,1,1,1,1,1,0,1,2
230056,1,1,0,1,1,1,0,1,2
230065,0,0,-2,1,0,0,0,1,-2
230144,0,0,-2,1,0,1,1,1,-2
230162,1,1,-2,1,1,1,0,0,-2
230171,1,1,1,1,1,1,0,1,1
230199,0,0,-2,0,0,0,0,1,-2
230205,0,0,-2,1,0,0,0,1,-2
230214,0,0,-2,1,0,1,1,1,-2
230366,0,0,0,1,1,0,0,1,2
230418,1,1,0,1,1,1,0,1,2
230490,1,0,-2,1,1,0,0,0,-2
230597,1,1,0,1,1,1,0,1,1
230603,1,1,1,1,1,1,0,1,1
230621,0,1,0,1,1,1,0,1,2
230630,0,1,0,1,1,1,0,1,2
230676,0,0,-2,1,0,0,0,0,-2
230728,1,1,1,1,1,1,0,1,1
230737,1,1,1,1,1,1,0,1,1
230746,1,1,0,1,1,1,0,1,1
230764,1,1,1,1,1,1,0,1,1
230782,1,1,1,1,1,1,0,1,1
230807,1,1,1,1,1,1,0,1,1
230816,1,1,0,1,1,1,0,1,2
230834,1,1,1,1,1,1,0,1,1
230852,1,1,1,1,1,1,0,1,2
230861,1,0,0,1,0,0,0,1,2
230889,1,1,1,1,0,1,0,1,2
230913,1,1,1,1,1,1,0,1,1
230959,0,1,1,1,1,1,0,1,1
230977,1,1,0,1,1,1,0,1,2
230995,1,1,1,1,1,1,0,1,1
231004,0,0,-2,0,0,1,0,1,-2
231059,1,1,1,1,1,1,0,1,1
231068,1,0,0,1,1,1,0,0,2
231095,1,1,0,1,0,1,0,0,2
231147,0,0,0,1,1,1,0,1,2
231156,-2,-2,-2,-2,-2,-2,-2,-2,-2
231165,1,1,0,1,1,1,0,1,1
231174,0,1,1,1,1,1,0,1,1
231280,0,0,-2,1,0,0,0,1,-2
231411,1,1,0,1,1,1,1,1,2
231420,1,1,1,1,1,1,0,1,1
231536,1,1,0,1,1,1,0,1,2
231554,1,1,1,1,0,1,0,1,1
231581,1,1,1,1,1,1,0,1,1
231624,1,1,1,1,1,1,1,1,1
231651,1,1,1,1,1,1,0,1,1
231688,0,0,-2,1,0,1,0,1,-2
231697,1,1,0,1,1,1,0,1,2
231712,1,1,1,1,1,1,0,1,1
231721,0,0,-2,1,0,0,0,1,-2
231785,1,1,0,1,1,1,0,1,1
231873,1,1,0,1,0,1,0,1,1
231882,1,1,0,1,1,1,0,1,2
231970,0,0,0,1,0,1,0,0,2
232016,0,0,0,1,1,1,0,1,2
232025,1,1,1,1,1,1,0,1,1
232043,1,1,1,1,1,1,0,1,1
232052,1,1,0,1,1,1,0,1,2
232089,1,1,1,1,1,1,0,1,1
232186,1,1,1,1,1,1,0,1,1
232195,1,1,0,1,1,1,0,1,2
232256,1,1,0,1,1,1,0,0,1
232265,1,1,1,1,1,1,0,1,1
232308,1,1,1,1,0,1,0,0,1
232414,1,1,0,1,1,1,0,1,2
232423,1,1,1,1,1,1,0,1,1
232450,1,1,0,1,1,1,0,1,2
232557,1,1,1,1,1,1,0,1,1
232566,1,1,1,1,1,1,0,1,1
232575,1,1,0,1,1,1,0,1,2
232609,1,1,1,1,1,1,0,1,1
232618,1,1,0,1,0,0,0,1,2
232672,1,1,1,1,1,1,0,1,1
232681,1,1,1,1,1,1,0,1,1
232706,1,1,1,1,1,1,0,1,1
232724,0,0,0,1,0,1,0,0,2
232788,1,1,0,1,1,1,0,1,2
232797,0,1,0,1,1,1,0,0,1
232867,1,1,0,1,1,1,0,1,2
232885,0,1,0,1,0,1,0,0,2
232919,0,0,-2,1,1,1,0,1,-2
232937,1,1,1,1,1,1,0,1,1
232946,1,1,0,1,1,1,0,1,1
232982,1,1,1,1,1,1,0,1,1
233019,1,1,0,1,1,1,0,1,1
233037,1,1,0,1,1,1,0,1,1
233082,1,1,0,1,1,1,0,0,2
233116,1,1,0,1,1,1,0,1,2
233277,1,1,1,1,1,1,0,1,1
233286,0,0,-2,1,0,1,0,1,-2
233295,1,1,1,1,1,1,0,1,1
233301,1,1,1,1,1,1,0,1,1
233310,1,1,0,1,0,1,0,1,2
233329,0,0,0,0,0,1,0,1,2
233338,1,1,0,1,1,1,0,1,1
233356,1,1,0,1,1,1,0,0,2
233374,1,1,1,1,1,1,0,1,1
233408,0,0,0,1,0,1,0,0,2
233426,1,1,1,1,1,1,0,1,1
233480,1,1,-2,1,1,1,0,0,-2
233541,1,1,1,1,1,1,0,1,1
233602,1,1,0,1,1,1,0,1,2
233611,1,1,1,1,1,1,0,1,1
233639,1,1,0,1,1,1,0,1,2
233648,1,1,0,1,1,1,0,1,1
233666,0,0,-2,1,0,0,0,0,-2
233684,1,1,0,1,1,1,0,1,2
233718,1,1,1,1,1,1,0,1,1
233754,1,1,0,1,1,1,0,1,1
233772,1,1,0,1,1,1,0,1,2
233842,0,0,0,1,1,1,0,0,2
233897,1,1,1,1,1,1,0,1,1
233903,1,1,0,1,1,1,0,1,2
233921,1,1,1,1,1,1,0,1,1
233949,1,1,0,1,1,1,0,1,2
234030,1,1,1,1,1,1,0,1,1
234076,1,1,1,1,1,1,1,1,1
234085,1,1,0,1,1,1,0,1,1
234119,0,0,-2,1,1,0,0,1,-2
234137,0,0,0,1,1,1,0,1,1
234155,1,1,1,1,1,1,0,1,1
234164,1,1,1,1,1,1,0,1,1
234173,1,1,1,1,1,1,0,1,1
234207,1,1,1,1,1,1,0,1,1
234377,1,1,0,1,1,1,0,1,2
234669,1,1,0,1,1,1,0,1,1
234696,1,1,0,1,1,1,0,1,2
234711,1,1,0,1,1,1,0,1,2
234827,1,1,1,1,1,1,0,1,1
234845,1,1,1,1,1,1,0,1,2
234915,1,1,1,1,1,1,0,1,2
234924,0,0,-2,1,0,1,0,1,-2
234933,1,1,0,1,1,1,0,1,2
234951,1,1,0,1,1,1,0,1,2
234979,1,1,0,1,1,1,0,1,2
235024,0,1,0,1,1,1,0,1,2
235088,0,0,-2,0,0,1,0,1,-2
235097,1,1,1,1,1,1,0,1,1
235103,1,1,0,1,1,1,0,1,2
235149,1,1,0,1,1,1,0,1,1
235158,0,0,-2,1,1,0,0,1,-2
235167,1,1,1,1,1,1,0,1,1
235237,1,1,1,1,1,1,0,1,2
235307,0,0,-2,1,0,0,0,1,-2
235316,1,1,1,1,1,1,0,1,1
235334,1,1,1,1,1,1,0,1,1
235343,1,1,0,1,1,1,0,1,2
235352,0,0,-2,0,0,0,0,1,-2
235422,1,1,1,1,1,1,0,1,2
235431,1,1,1,1,1,1,0,1,1
235501,0,0,-2,1,1,0,0,1,-2
235547,0,0,0,1,1,1,0,0,2
235583,0,0,-2,1,1,0,0,1,-2
235671,1,1,1,1,1,1,0,1,2
235699,1,1,0,1,1,1,0,1,2
235750,1,1,1,1,1,1,0,1,2
236018,0,0,-2,0,0,0,0,1,-2
236072,1,1,0,1,1,1,0,1,2
236133,1,1,1,1,1,1,0,1,1
236188,1,1,0,1,1,1,0,1,2
236212,0,0,0,1,1,1,0,1,2
236230,1,1,1,1,1,1,0,1,1
236258,1,1,0,1,1,1,0,1,2
236328,0,1,1,1,1,1,0,1,1
236382,1,1,0,1,1,1,0,1,2
236452,1,1,1,1,1,1,0,1,1
236504,1,1,0,1,1,1,0,1,2
236513,1,1,0,1,1,1,0,1,2
236577,1,1,1,1,1,1,0,1,1
236595,1,1,0,1,1,1,0,1,1
236610,1,1,0,1,1,1,0,1,1
236638,1,1,0,1,1,1,0,1,2
236656,1,1,0,1,1,1,0,1,1
236692,1,1,0,1,1,1,0,1,2
236708,1,1,0,1,1,1,0,1,2
236744,0,0,-2,1,1,0,0,1,-2
236753,1,1,0,1,1,1,0,1,1
236887,1,1,0,1,1,1,0,1,1
236896,1,1,1,1,1,1,0,1,1
236939,1,1,1,1,1,1,0,0,1
236948,1,1,1,1,1,1,0,0,1
236975,1,1,0,1,1,1,0,1,2
237011,1,1,1,1,1,1,0,1,1
237039,1,1,0,1,1,1,0,1,2
237057,1,1,0,1,1,1,0,1,1
237066,1,1,1,1,1,1,0,1,1
237109,1,1,1,1,1,1,0,0,1
237118,1,1,1,1,0,1,0,1,1
237127,0,0,-2,0,0,0,0,1,-2
237136,1,1,1,1,1,1,0,1,1
237145,0,0,-2,1,0,0,0,0,-2
237172,0,0,-2,1,1,0,0,1,-2
237181,0,1,1,1,1,1,0,1,1
237215,1,1,1,1,1,1,0,1,1
237242,0,0,-2,1,1,1,0,1,-2
237303,0,0,-2,1,0,1,0,1,-2
237312,1,1,1,1,1,1,0,1,1
237321,0,0,-2,1,0,0,0,1,-2
237330,1,1,1,1,1,1,0,1,1
237358,1,1,1,1,1,1,0,1,1
237367,1,1,1,1,1,1,0,1,1
237385,1,1,1,1,1,1,0,1,1
237437,1,1,0,1,1,1,0,1,2
237473,0,0,-2,1,1,0,0,0,-2
237491,1,0,-2,1,1,0,0,1,-2
237525,1,1,1,1,1,1,0,1,1
237543,0,0,-2,0,0,0,0,1,-2
237552,0,0,-2,1,0,0,0,1,-2
237561,0,0,-2,1,1,1,0,0,-2
237570,0,0,-2,0,0,0,0,1,-2
237598,0,0,0,1,1,1,0,0,2
237640,1,1,1,1,1,1,1,1,1
237686,1,1,1,1,1,1,0,1,2
237701,1,1,0,1,1,1,0,1,1
237729,0,0,-2,1,1,0,0,1,-2
237783,1,1,1,1,1,1,0,1,1
237792,1,1,1,1,1,1,0,1,1
237817,1,1,0,1,0,1,0,1,2
237844,0,0,-2,1,0,0,0,1,-2
237880,0,0,0,1,1,1,0,1,2
237899,1,1,1,1,1,1,0,1,1
237905,0,0,-2,1,1,0,0,0,-2
237932,1,1,1,1,1,1,0,1,1
237950,1,1,0,1,1,1,0,1,1
237969,1,1,1,1,1,1,0,1,1
237987,0,0,0,1,1,1,0,0,2
237996,0,0,0,1,1,1,0,0,2
238005,0,0,-2,1,1,1,0,1,-2
238014,1,1,0,1,1,1,0,1,2
238032,1,1,1,1,1,1,0,1,1
238078,1,1,1,1,1,1,0,1,1
238096,0,0,-2,1,0,0,0,1,-2
238175,0,0,-2,1,0,0,0,1,-2
238193,1,1,1,1,1,1,0,1,1
238263,1,1,0,1,1,1,0,0,1
238324,1,1,0,1,1,1,0,1,2
238333,1,1,1,1,1,1,0,1,1
238397,1,0,0,1,1,1,0,1,2
238430,1,1,1,1,1,1,0,1,1
238458,1,1,1,1,1,1,0,1,1
238476,1,1,1,1,1,1,0,1,1
238573,1,1,0,1,0,0,0,1,2
238616,1,1,1,1,1,1,0,1,1
238661,1,1,1,1,1,1,0,1,1
238722,1,1,0,1,1,1,0,1,2
238759,1,1,0,1,1,1,0,1,2
238810,0,0,-2,1,1,0,0,1,-2
238980,1,1,1,1,1,1,0,1,1
239008,1,1,0,1,1,1,0,1,2
239017,1,1,1,1,1,1,0,1,1
239071,1,1,1,1,1,1,0,1,1
239080,1,1,1,1,1,1,0,1,1
239105,1,1,1,1,1,1,0,1,1
239169,0,0,0,1,0,1,0,0,2
239220,1,1,0,1,1,1,0,1,2
239248,1,1,1,1,1,1,0,1,1
239309,1,1,0,1,1,1,0,1,2
239318,1,1,0,1,1,1,0,1,1
239372,1,1,0,1,1,1,0,1,2
239390,1,1,1,1,1,1,0,1,1
239424,0,0,0,0,0,1,0,0,2
239442,1,1,0,1,1,1,0,1,2
239460,1,1,0,1,1,1,0,1,1
239488,1,1,0,1,1,1,0,1,2
239512,1,1,1,1,1,1,0,1,1
239628,1,1,1,1,1,1,0,1,1
239637,0,0,0,0,0,1,0,0,2
239716,1,1,1,1,1,1,0,1,1
239877,0,0,-2,1,1,1,0,1,-2
239910,1,1,0,1,1,1,0,1,1
240107,1,1,1,1,1,1,0,0,1
240116,1,1,0,1,1,1,0,1,2
240125,1,1,0,1,1,1,0,0,2
240170,1,1,0,1,1,1,0,0,1
240189,1,1,1,1,1,1,0,1,1
240198,1,1,0,1,1,1,0,1,2
240213,0,0,0,1,1,1,0,0,2
240268,1,1,1,1,1,1,0,0,1
240277,1,1,1,1,1,1,0,1,1
240329,1,1,1,1,1,1,0,0,1
240338,1,1,1,1,1,1,0,1,1
240365,1,1,1,1,1,1,0,1,1
240374,1,1,1,1,1,1,0,1,1
240392,1,1,0,1,1,1,0,1,2
240417,1,1,1,1,1,1,0,1,1
240426,1,1,1,1,1,1,0,1,1
240435,-2,-2,-2,-2,-2,-2,-2,-2,-2
240444,1,1,1,1,1,1,0,1,1
240453,1,1,1,1,1,1,0,1,1
240462,1,1,1,1,1,1,0,1,1
240471,1,1,1,1,1,1,0,1,1
240480,1,1,1,1,1,1,0,0,1
240505,1,1,0,1,1,1,0,1,1
240514,1,1,0,1,1,1,0,1,1
240596,1,1,0,1,1,1,0,1,1
240620,1,1,0,1,1,1,0,1,1
240657,1,1,1,1,1,1,0,1,1
240666,1,1,0,1,1,1,0,1,1
240693,1,1,1,1,1,1,0,1,1
240709,0,0,-2,1,0,0,0,1,-2
240718,0,0,0,1,1,1,0,1,2
240727,1,1,1,1,1,1,0,1,1
240736,0,0,1,1,1,1,0,1,2
240745,1,1,0,1,0,1,0,1,2
240754,1,1,1,1,1,1,0,1,2
240790,1,1,1,1,1,1,0,1,2
240879,0,0,-2,1,0,0,0,1,-2
240985,0,0,0,1,1,1,0,1,2
241100,0,1,1,1,0,1,0,1,1
241128,0,1,1,1,0,1,0,1,1
241146,0,0,-2,1,0,1,0,1,-2
241182,0,0,-2,1,1,1,0,1,-2
241191,1,1,0,1,1,1,0,1,2
241216,0,0,0,1,0,1,0,0,2
241225,0,1,1,1,0,1,0,1,1
241304,0,0,0,1,1,1,0,1,2
241331,0,0,0,1,0,1,0,1,2
241377,0,1,1,1,1,1,0,1,2
241386,0,1,1,1,1,1,0,1,2
241395,1,1,1,1,0,1,0,1,2
241410,1,1,1,1,1,1,0,1,1
241517,0,0,0,1,0,1,0,1,2
241614,0,0,0,1,1,1,0,1,2
241720,1,1,0,1,1,1,0,1,2
241739,0,1,1,1,1,1,0,1,1
241766,0,1,1,1,0,1,0,1,2
241793,0,0,0,1,0,1,0,1,2
241836,0,1,0,1,1,1,0,1,2
241906,0,0,-2,1,1,0,0,1,-2
241951,0,1,1,1,1,1,0,0,2
242042,0,0,0,1,0,1,0,0,2
242060,-2,-2,-2,-2,-2,-2,-2,-2,-2
242112,0,1,0,1,1,1,0,1,2
242121,0,1,0,1,0,1,0,1,2
242130,0,0,0,1,1,1,0,1,2
242149,0,0,0,1,1,1,0,1,2
242413,0,0,-2,1,1,1,0,1,-2
242556,0,0,1,1,1,1,0,1,2
242565,0,0,0,1,1,1,0,0,2
242583,0,0,0,1,1,1,0,1,2
242617,0,1,1,1,1,1,0,1,1
242626,0,1,1,1,1,1,0,1,1
242635,0,0,0,1,0,1,0,1,1
242644,1,1,1,1,1,1,0,1,1
242653,0,1,1,1,1,1,0,1,2
242662,1,1,1,1,1,1,0,1,1
242671,-2,-2,-2,-2,-2,-2,-2,-2,-2
242680,0,0,1,1,1,1,0,1,1
242699,0,1,0,1,1,1,0,1,1
242705,0,1,0,1,1,1,0,1,1
242723,0,0,0,1,1,1,0,1,2
242750,0,0,-2,1,1,1,0,1,-2
242820,0,0,-2,0,0,1,0,1,-2
242945,0,0,-2,1,1,1,0,1,-2
242954,0,0,-2,1,1,1,0,1,-2
242972,0,0,1,1,1,1,0,1,2
243081,0,0,0,1,0,1,0,0,2
243106,0,1,1,1,1,1,0,1,2
243115,1,1,1,1,0,1,0,1,2
243133,1,1,1,1,1,1,0,1,1
243142,1,1,1,1,1,1,0,1,1
243151,1,1,1,1,0,1,1,1,2
243160,-2,-2,-2,-2,-2,-2,-2,-2,-2
243179,1,1,1,1,0,1,0,1,2
243188,1,1,1,1,0,1,0,1,2
243197,1,1,1,1,1,1,0,1,1
243203,0,0,0,1,0,1,0,1,2
243212,0,1,1,1,0,1,0,1,2
243221,1,1,1,1,1,1,0,1,1
243346,1,1,1,1,1,1,0,1,1
243443,0,1,0,1,1,1,0,1,1
243498,0,0,0,1,0,1,0,1,2
243568,0,0,0,1,1,1,1,1,2
243577,1,1,0,1,0,1,0,1,2
243586,1,1,1,1,0,1,0,1,2
243601,1,1,1,1,1,1,0,1,1
243638,0,0,1,1,1,1,0,1,2
243647,1,0,0,1,1,1,0,1,2
243665,1,1,1,1,1,1,0,1,1
243744,0,1,1,1,1,1,0,0,1
243780,1,1,1,1,1,1,0,1,1
243799,0,0,-2,1,1,1,0,0,-2
243823,0,1,0,1,1,1,0,1,2
243832,1,1,0,1,1,1,0,1,2
243841,0,0,0,1,1,1,0,1,2
244233,0,1,0,1,1,1,0,1,2
244279,1,1,0,1,1,1,0,1,2
244437,1,1,0,1,0,1,0,1,2
244446,1,1,0,1,1,1,0,1,2
244613,0,0,-2,1,1,0,0,1,-2
245281,0,0,-2,1,0,1,0,1,-2
245625,1,1,0,1,1,1,0,1,2
245652,0,0,0,1,1,1,0,1,2
245777,0,0,0,1,0,1,0,1,2
245838,0,1,1,1,0,1,0,1,2
245847,0,1,1,1,1,1,0,1,2
245865,0,0,1,1,1,1,0,1,2
245883,1,1,1,1,0,1,0,1,2
245892,0,0,0,1,0,1,0,1,2
245953,1,1,1,1,1,1,0,1,1
245962,0,0,0,1,0,1,0,1,2
245980,0,0,-2,1,1,0,0,1,-2
245999,0,0,-2,1,0,0,0,1,-2
246017,1,0,-2,1,1,0,0,1,-2
246035,0,0,-2,1,0,1,0,1,-2
246071,0,0,-2,1,0,1,0,1,-2
246345,0,0,0,1,1,1,0,1,2
246354,1,1,1,1,1,1,0,1,2
246406,0,0,-2,1,1,1,0,1,-2
246415,0,0,-2,0,0,0,0,1,-2
246460,0,0,-2,0,0,0,0,1,-2
246789,0,0,0,1,0,1,0,1,2
246813,1,1,0,1,1,1,0,1,2
246895,0,0,-2,1,1,0,0,1,-2
246974,0,0,0,1,1,1,0,1,2
247010,0,0,-2,1,1,1,0,1,-2
247047,0,0,-2,1,1,0,0,1,-2
247065,0,0,0,1,1,1,0,1,2
247083,-2,-2,-2,-2,-2,-2,-2,-2,-2
247153,0,0,-2,1,1,1,0,1,-2
247162,0,0,0,0,0,0,0,1,2
247409,0,0,-2,0,0,0,0,1,-2
247603,1,1,0,1,1,1,0,1,1
247649,1,1,0,1,1,1,0,1,2
247737,-2,-2,-2,-2,-2,-2,-2,-2,-2
247773,0,0,0,1,0,1,0,1,2
247825,1,0,0,1,0,1,0,1,2
247834,1,1,0,1,1,1,0,1,1
247940,1,1,0,1,1,1,0,1,2
248192,0,0,-2,0,0,0,0,1,-2
248527,0,0,-2,1,0,0,0,1,-2
248606,0,0,-2,1,1,1,0,1,-2
248624,0,0,-2,1,1,1,0,1,-2
248633,0,0,-2,1,0,1,0,0,-2
248660,0,0,-2,1,0,0,0,1,-2
248703,0,0,-2,1,0,0,0,1,-2
248925,1,0,-2,1,1,0,0,0,-2
248934,1,1,0,1,1,1,1,1,2
249061,0,0,-2,0,0,0,0,1,-2
249238,0,0,-2,1,0,1,1,1,-2
249566,0,0,-2,1,1,1,0,1,-2
249609,0,0,0,1,0,1,0,1,2
250027,1,1,0,1,1,1,0,1,2
250285,0,0,-2,1,1,1,0,1,-2
250744,0,0,-2,1,1,1,0,1,-2
250902,0,0,-2,0,0,0,0,0,-2
250993,0,0,-2,1,0,0,0,1,-2
251260,1,1,0,1,1,1,0,0,1
251312,0,1,0,1,1,1,0,1,2
260336,0,0,-2,1,0,0,0,1,-2
260363,0,1,-2,1,0,1,0,1,-2
260372,1,0,0,1,0,1,0,1,2
260664,0,0,-2,1,0,0,1,1,-2
260691,0,0,0,1,1,0,1,1,2
260789,1,1,0,1,1,1,0,1,2
260813,0,0,0,1,1,1,0,1,2
260929,0,0,-2,1,0,1,1,1,-2
260965,0,0,-2,1,1,0,0,1,-2
260992,1,1,0,1,1,1,0,1,2
261436,0,0,-2,1,0,0,0,1,-2
261676,0,0,-2,0,0,0,0,1,-2
261685,0,0,-2,0,0,0,0,1,-2
261719,0,0,-2,1,1,1,0,1,-2
261773,0,0,-2,1,1,0,0,1,-2
261861,0,0,0,1,1,1,0,0,2
262022,0,0,0,1,1,1,0,1,2
262031,1,1,0,1,1,1,0,1,1
262086,1,1,1,1,1,1,0,0,2
262129,1,1,0,1,1,1,0,1,2
262165,1,1,0,1,0,1,0,1,2
262341,0,0,-2,0,0,0,0,1,-2
262369,0,0,-2,0,0,0,0,1,-2
262402,0,0,-2,1,1,1,0,1,-2
262457,0,1,0,1,1,1,1,1,2
262466,0,0,-2,1,0,1,0,1,-2
362700,0,0,-2,1,1,1,0,1,-2
362782,0,0,-2,1,1,0,0,1,-2
363013,0,0,-2,0,0,0,0,1,-2
363077,0,0,-2,1,1,0,0,1,-2
363147,0,0,-2,0,0,0,0,1,-2
363165,0,0,-2,1,1,0,0,1,-2
363439,0,1,0,1,1,1,0,1,2
363633,1,1,0,1,0,1,0,1,1
363679,0,0,-2,0,0,0,0,1,-2
363712,0,0,0,0,0,0,0,0,2
363721,0,0,0,1,1,1,0,1,2
363882,0,0,-2,0,0,0,0,1,-2
363907,0,1,1,1,1,1,0,1,2
363916,0,1,1,1,1,1,0,1,2
363934,1,1,0,1,1,1,1,1,2
364016,0,1,0,1,1,1,0,1,1
364025,1,1,1,1,1,1,0,1,1
364548,0,0,-2,1,1,0,0,1,-2
364575,0,0,-2,1,1,0,0,1,-2
364627,1,1,-2,1,1,0,0,1,-2
364636,0,0,-2,1,1,0,0,1,-2
364751,0,0,-2,1,0,1,0,0,-2
364760,0,0,-2,1,1,0,1,1,-2
364946,0,0,-2,1,1,0,0,1,-2
364964,0,0,-2,1,0,0,0,1,-2
365091,0,0,-2,1,1,1,0,1,-2
365125,0,0,-2,1,0,0,0,1,-2
365198,0,0,-2,1,1,0,0,1,-2
