UNITID,CNTLAFFI,SLO6,DISTNCED,TUITVARY,ROOM,BOARD
476601,3,0,2,2,1,1
476610,2,0,2,-2,2,3
476629,2,0,2,-2,2,3
476674,2,0,2,-2,2,3
476683,2,0,2,-2,2,3
476692,3,0,2,2,1,1
476708,2,0,2,-2,2,3
476717,3,0,2,2,1,1
476726,2,0,2,-2,2,3
476735,2,0,2,-2,2,3
476753,2,0,2,-2,2,3
476780,2,0,2,-2,2,3
476799,2,0,2,-2,2,3
476805,2,0,2,-2,2,3
476814,2,0,2,-2,2,3
476823,2,0,2,-2,2,3
476841,2,0,2,-2,2,3
476850,2,0,2,-2,2,3
476869,2,0,2,-2,2,3
476878,2,0,2,-2,2,3
476887,2,0,2,-2,2,3
476896,2,0,2,-2,2,3
476902,2,0,2,-2,2,3
476939,2,0,2,-2,2,3
476948,2,0,2,-2,2,3
476957,2,0,2,-2,2,3
476966,2,0,2,-2,2,3
476975,1,1,1,2,2,3
476984,2,0,2,-2,2,3
476993,2,0,2,-2,2,3
477002,2,0,2,-2,2,3
477039,2,1,2,2,2,3
477950,3,0,2,2,2,3
478582,2,0,2,-2,2,3
478591,2,0,2,-2,2,3
478616,2,0,2,-2,2,3
478634,3,0,2,2,2,3
478661,2,0,2,-2,2,3
478917,2,0,2,-2,2,3
478953,2,0,2,-2,2,3
479062,2,0,2,-2,2,3
479248,2,0,2,-2,2,3
479424,2,0,2,-2,2,3
479965,2,0,2,-2,2,3
479974,2,0,2,-2,2,3
479983,2,0,2,-2,2,3
479992,2,0,2,-2,2,3
480000,2,0,2,-2,2,3
480019,2,0,2,-2,2,3
480028,2,0,2,-2,2,3
480037,2,0,2,-2,2,3
480073,2,0,2,2,2,3
480091,2,0,1,2,2,3
480125,2,0,2,-2,2,3
480161,2,0,2,-2,2,3
480170,2,0,2,-2,2,3
480189,4,0,2,2,2,3
480198,4,0,2,2,2,3
480204,2,0,2,2,2,3
480310,2,0,2,-2,2,3
480347,2,0,2,-2,2,3
480471,2,0,2,-2,2,3
480499,4,0,1,2,2,3
480523,2,0,2,-2,2,3
480532,2,0,2,-2,2,3
480550,2,0,2,-2,2,3
480569,3,1,1,2,2,3
480657,2,0,2,2,2,3
480693,2,0,2,-2,2,3
480727,3,0,2,-2,2,3
480736,2,0,2,-2,2,3
480781,2,0,2,2,2,3
480790,2,0,2,2,2,3
480824,2,0,2,-2,2,3
480833,2,0,2,-2,2,3
480842,2,0,2,-2,2,3
480851,2,0,2,-2,2,3
480879,2,0,2,-2,2,3
480888,2,0,2,-2,2,3
480903,2,0,2,-2,2,3
480912,2,0,2,-2,2,3
480921,2,0,2,-2,2,3
480930,2,0,2,-2,2,3
480967,1,0,2,2,1,1
480976,2,0,2,-2,2,3
480985,3,0,1,2,2,3
480994,2,0,2,-2,2,3
481003,2,0,2,-2,2,3
481021,1,0,2,-2,2,3
481030,3,0,1,2,2,3
481049,1,0,2,-2,2,3
481058,4,0,2,2,2,3
481085,2,0,2,-2,2,3
481094,2,1,2,2,2,3
481100,2,0,2,-2,2,3
481128,2,0,2,-2,2,3
481137,4,0,2,-2,1,1
481146,2,0,2,-2,2,3
481155,3,0,2,2,2,3
481182,1,0,2,-2,2,3
481191,1,0,2,-2,2,3
481207,2,0,2,2,2,3
481225,4,0,2,2,1,1
481243,2,0,2,-2,2,3
481252,2,0,2,-2,2,3
481289,2,0,2,-2,2,3
481298,2,0,2,-2,2,3
481313,2,0,2,-2,2,3
481322,2,0,2,-2,2,3
481331,2,0,2,-2,2,3
481340,2,0,2,-2,2,3
481368,2,0,2,-2,2,3
481386,2,0,2,-2,2,3
481401,4,0,2,2,2,3
481410,3,0,2,2,1,1
481429,2,0,2,-2,2,3
481438,3,0,2,2,1,1
481447,2,0,2,-2,2,3
481456,2,0,2,-2,2,3
481465,2,0,2,-2,2,3
481474,2,0,2,-2,2,3
481483,2,0,2,-2,2,3
481508,2,0,2,-2,2,3
481517,2,0,2,-2,2,3
481526,2,0,2,-2,2,3
481535,3,0,2,2,2,3
481571,2,0,2,-2,2,3
481678,2,0,2,-2,2,3
481720,2,0,2,2,2,3
481739,2,0,2,-2,2,3
481748,2,0,2,-2,2,3
481775,2,0,2,-2,2,3
481845,2,0,2,-2,2,3
481863,2,0,2,-2,2,3
481890,2,0,2,-2,2,3
481906,2,0,2,-2,2,3
481960,2,0,2,-2,2,3
482015,2,0,2,-2,2,3
482060,2,0,2,-2,2,3
482097,2,0,2,-2,2,3
482149,1,1,2,1,1,1
482158,1,1,2,1,1,1
482167,2,0,2,-2,2,3
482176,2,0,2,-2,2,3
482185,3,0,2,2,2,3
482194,2,0,2,-2,2,3
482200,2,0,2,-2,2,3
482228,4,0,1,2,2,3
482246,2,0,2,-2,2,3
482255,2,0,2,2,2,3
482291,2,0,2,-2,2,3
482325,2,0,2,2,2,3
482413,2,1,2,2,2,3
482422,2,1,2,2,2,3
482431,2,1,2,2,2,3
482440,2,1,2,2,2,3
482459,2,1,2,2,2,3
482468,2,1,2,2,2,3
482477,2,1,2,2,2,3
482486,2,1,2,2,2,3
482538,2,1,2,2,2,3
482547,2,1,2,2,2,3
482556,2,1,2,2,2,3
482565,2,1,2,2,2,3
482574,2,1,2,2,2,3
482608,2,1,2,2,2,3
482617,2,1,2,2,2,3
482635,2,1,2,2,2,3
482653,2,1,2,2,2,3
482680,1,1,2,1,1,2
482699,1,0,2,1,1,1
482705,3,1,2,2,2,2
482936,1,1,2,1,1,1
482963,2,0,2,-2,2,3
482972,2,0,2,-2,2,3
482981,2,0,2,-2,2,3
482990,2,0,2,2,2,3
483009,2,0,2,-2,2,3
483018,3,0,2,2,1,1
483036,1,1,2,1,2,3
483045,1,1,2,1,2,3
483054,2,0,2,-2,2,3
483106,2,0,2,-2,2,3
483124,1,1,1,1,2,3
483212,1,0,2,2,2,3
483221,2,0,2,-2,2,3
483230,2,0,2,-2,2,3
483258,2,0,2,-2,2,3
483276,2,0,2,-2,2,3
483328,2,0,2,-2,2,3
483337,2,0,2,-2,2,3
483346,2,0,2,-2,2,3
483355,2,0,2,-2,2,3
483364,2,0,2,-2,2,3
483373,2,0,2,-2,2,3
483382,2,0,2,-2,2,3
483425,2,0,2,-2,2,3
483443,2,0,2,-2,2,3
483470,2,0,2,-2,2,3
483504,2,0,2,2,2,3
483513,2,0,2,-2,2,3
483559,2,0,2,-2,2,3
483577,2,0,2,-2,2,3
483595,3,0,1,1,2,3
483638,2,0,2,-2,2,3
483647,3,0,2,2,2,3
483708,2,0,2,-2,2,3
483717,2,0,2,-2,2,3
483726,2,0,2,-2,2,3
483735,2,0,2,-2,2,3
483744,2,0,2,-2,2,3
483753,2,0,2,-2,2,3
483780,2,1,2,2,2,3
483799,2,0,2,-2,2,3
483814,2,0,2,-2,2,3
483823,3,0,2,-2,2,3
483841,2,0,2,-2,2,3
483850,2,0,2,-2,2,3
483869,2,0,2,-2,2,3
483878,2,0,2,-2,2,3
483887,2,0,2,-2,2,3
483896,2,0,2,-2,2,3
483911,2,0,2,-2,2,3
483920,2,0,2,-2,2,3
483939,2,0,2,-2,2,3
483948,2,0,2,-2,2,3
483957,2,0,2,-2,2,3
483975,3,0,2,2,2,3
484002,2,0,2,-2,2,3
484011,2,0,2,-2,2,3
484020,2,0,2,-2,2,3
484039,2,0,2,-2,1,3
484048,2,0,2,-2,2,3
484057,2,0,2,-2,2,3
484066,2,0,2,-2,2,3
484075,2,0,2,-2,2,3
484084,2,0,2,-2,2,3
484093,2,0,2,-2,2,3
484109,2,0,2,-2,2,3
484127,2,0,2,-2,2,3
484136,2,0,2,-2,2,3
484163,2,0,2,-2,2,3
484172,2,0,2,-2,2,3
484190,2,0,2,-2,2,3
484206,2,0,2,-2,2,3
484233,1,0,2,-2,2,3
484321,2,0,2,-2,2,3
484330,2,0,2,-2,2,3
484349,2,0,2,-2,2,3
484358,2,0,2,-2,2,3
484367,2,0,2,-2,2,3
484376,2,0,2,-2,2,3
484394,2,0,2,-2,2,3
484473,1,1,1,1,2,3
484604,2,0,2,-2,2,3
484613,2,0,2,2,2,3
484631,2,0,2,2,2,3
484668,2,0,2,2,2,3
484677,2,0,2,2,2,3
484710,2,0,2,2,2,3
484729,2,0,2,2,2,3
484756,2,0,2,2,2,3
484783,2,0,2,2,2,3
484826,2,0,2,-2,2,3
484835,2,0,2,2,2,3
484862,2,0,2,2,2,3
484871,4,0,2,2,1,1
484899,2,1,2,-2,2,3
484905,1,1,2,1,1,1
484923,2,0,2,-2,2,3
484932,1,0,2,1,2,3
484950,2,0,2,-2,2,3
484996,2,0,2,-2,2,3
485014,2,0,2,-2,2,3
485032,2,0,2,-2,2,3
485111,1,0,2,2,1,2
485120,2,0,2,-2,2,3
485139,2,0,2,-2,2,3
485166,2,0,2,-2,2,3
485236,2,0,2,-2,2,3
485263,3,0,2,2,2,3
485272,2,1,2,2,2,3
485306,2,0,2,-2,2,3
485342,1,0,2,-2,2,3
485360,3,0,2,-2,2,3
485379,2,0,2,-2,2,3
485388,2,0,2,-2,2,3
485397,2,0,2,-2,2,3
485403,3,0,2,2,2,3
485412,2,0,2,-2,2,3
485458,1,0,2,1,2,3
485467,2,-2,-2,-2,-2,-2
485476,2,0,2,-2,2,3
485485,2,0,2,-2,2,3
485494,2,0,2,-2,2,3
485500,2,0,2,-2,2,3
485519,2,0,1,2,2,3
485537,1,0,2,1,2,3
485546,2,0,1,2,2,3
485564,2,0,2,-2,2,3
485573,2,0,2,-2,2,3
485582,2,0,2,-2,2,3
485591,2,0,2,-2,2,3
485607,2,0,2,-2,2,3
485698,3,0,2,2,2,3
485704,2,0,2,-2,2,3
485768,2,0,2,2,2,3
485801,2,0,2,-2,2,3
485810,2,0,2,-2,2,3
485856,3,0,2,2,2,3
485874,2,0,2,-2,2,3
485908,3,0,1,2,2,3
485926,2,0,2,-2,2,3
485953,2,0,2,-2,2,3
485962,2,0,2,-2,2,3
485999,3,0,2,2,2,1
486017,3,0,2,2,1,1
486026,3,0,2,2,1,1
486053,4,0,2,2,1,3
486080,3,0,2,2,2,3
486105,2,0,2,-2,2,3
486123,2,0,2,2,2,3
486141,2,0,2,-2,2,3
486150,1,0,2,-2,2,3
486169,2,0,2,-2,2,3
486196,3,0,2,2,1,1
486202,1,0,2,-2,2,3
486239,2,1,2,2,2,3
486248,2,0,2,-2,2,3
486257,4,0,2,2,1,1
486284,4,0,2,2,1,1
486309,2,0,2,-2,2,3
486345,2,0,2,-2,2,3
486354,2,0,2,2,2,3
486372,2,0,2,-2,2,3
486381,2,0,2,-2,2,3
486390,2,0,2,-2,2,3
486406,1,0,2,-2,2,3
486415,2,0,2,-2,2,3
486424,2,0,2,2,2,3
486433,3,0,2,2,2,3
486442,2,0,2,-2,2,3
486460,3,0,2,2,1,3
486488,3,0,2,2,2,3
486497,2,0,2,-2,2,3
486503,2,0,2,-2,2,3
486512,2,0,2,-2,2,3
486530,2,0,2,-2,2,3
486558,2,0,2,2,2,3
486567,2,0,2,-2,2,3
486576,2,0,2,2,2,3
486594,4,0,2,2,2,3
486619,2,0,2,-2,2,3
486691,2,0,2,-2,2,3
486707,2,0,2,-2,2,3
486716,2,0,2,-2,2,3
486734,2,0,2,-2,2,3
486752,2,0,2,-2,2,3
486770,2,0,2,-2,2,3
486798,2,0,2,-2,2,3
486813,2,0,2,-2,2,3
486822,2,0,2,-2,2,3
486840,1,1,2,1,1,1
486859,2,0,2,-2,2,3
486868,2,0,2,-2,2,3
486877,1,0,2,-2,2,3
486886,1,0,2,-2,2,3
486901,4,1,2,2,1,1
486938,2,0,2,2,2,3
486947,2,0,2,2,2,3
486956,2,0,2,2,2,3
486965,2,0,2,2,2,3
486983,2,0,2,-2,2,3
487010,1,0,2,1,2,3
487047,2,0,2,-2,2,3
487065,2,0,2,-2,2,3
487083,2,1,2,-2,2,3
487092,4,1,2,2,1,2
487153,3,1,2,2,2,3
487162,1,0,2,1,2,3
487232,2,0,2,-2,2,3
487296,1,1,2,1,2,3
487302,2,0,2,2,2,3
487311,3,0,2,2,2,3
487320,1,0,2,1,1,2
487348,2,0,2,-2,2,3
487375,2,0,2,2,2,3
487384,2,0,2,-2,2,3
487393,2,0,2,-2,2,3
487409,2,0,2,-2,2,3
487418,2,0,2,-2,2,3
487427,2,0,2,-2,2,3
487436,2,0,2,-2,2,3
487445,2,0,2,-2,2,3
487454,2,0,2,-2,2,3
487472,2,0,2,-2,2,3
487481,2,0,2,-2,2,3
487490,2,0,2,-2,2,3
487506,2,0,2,-2,2,3
487524,3,1,2,2,1,1
487533,2,0,2,-2,2,3
487588,2,0,2,-2,2,3
487597,2,0,2,-2,2,3
487603,4,0,2,2,2,3
487621,2,0,2,-2,2,3
487649,3,0,2,-2,2,3
487658,3,0,2,2,2,3
487676,2,0,2,-2,2,3
487746,3,0,2,2,1,1
487773,1,0,2,-2,2,3
487791,2,0,2,-2,2,3
487807,2,0,2,-2,2,3
487816,3,0,2,-2,2,3
487852,2,0,2,-2,2,3
487861,2,0,2,2,2,3
487889,3,0,2,-2,2,3
487898,2,0,2,-2,2,3
487904,2,0,2,-2,1,3
487913,2,0,2,-2,2,3
487922,2,0,2,-2,2,3
487959,2,0,2,-2,2,3
487968,3,0,2,-2,2,3
487977,2,0,1,-2,2,3
487995,2,0,2,2,2,3
488004,3,0,2,2,2,3
488013,2,0,2,-2,2,3
488022,2,0,2,-2,2,3
488031,2,0,1,2,2,3
488040,2,0,2,-2,2,3
488059,2,0,2,-2,2,3
488068,2,0,1,2,2,3
488077,2,0,1,2,2,3
488101,3,0,2,2,1,1
488110,2,0,2,-2,2,3
488129,2,0,2,-2,2,3
488138,2,0,2,-2,2,3
488147,2,0,2,-2,2,3
488174,2,0,2,-2,2,3
488183,2,0,2,-2,2,3
488192,2,0,2,-2,2,3
488217,2,0,2,-2,2,3
488226,2,0,2,-2,2,3
488235,2,0,2,-2,2,3
488253,2,0,2,-2,2,3
488262,2,0,2,-2,2,3
488271,2,0,2,-2,2,3
488280,2,0,2,-2,2,3
488299,2,0,2,-2,2,3
488305,4,0,2,2,1,1
488314,3,0,2,2,1,1
488332,2,0,2,-2,2,3
488350,3,0,2,2,1,1
488369,2,0,2,-2,2,3
488378,2,0,2,-2,2,3
488387,3,0,1,2,2,3
488396,2,0,2,-2,2,3
488411,2,0,2,-2,2,3
488420,2,0,2,-2,2,3
488439,2,0,2,-2,2,3
488448,2,0,2,2,2,3
488527,3,0,2,2,1,3
488554,2,0,2,2,1,3
488572,2,0,2,2,2,3
488590,4,-1,-1,-1,-1,-1
488651,2,0,2,-2,2,3
488679,4,1,2,2,2,3
488730,1,1,2,1,2,3
488749,2,0,2,-2,2,3
488776,2,0,2,2,2,3
488785,4,0,2,2,2,3
488800,1,0,2,2,2,3
488828,2,0,2,-2,2,3
488837,2,0,2,-2,2,3
488846,3,0,1,2,2,3
488891,1,0,2,-2,2,3
488907,3,0,2,2,2,3
488916,2,0,2,-2,2,3
488925,2,0,2,-2,1,1
488934,1,0,2,-2,2,3
488952,2,0,2,-2,2,3
488961,2,0,2,-2,2,3
488970,2,0,2,-2,2,3
488989,2,0,2,-2,2,3
488998,2,0,2,-2,2,3
489122,2,0,2,-2,2,3
489131,2,0,2,-2,2,3
489140,2,0,2,-2,2,3
489159,2,0,2,-2,2,3
489201,1,0,2,1,2,3
489238,2,0,2,-2,2,3
489247,2,0,2,-2,2,3
489256,2,0,2,2,2,3
489283,2,0,2,-2,2,3
489335,3,1,2,2,1,3
489344,2,0,2,2,2,3
489353,2,0,2,2,2,3
489371,2,0,2,-2,2,3
489760,2,0,2,-2,2,3
489779,1,0,2,1,2,3
489812,2,0,2,-2,2,3
489830,2,0,2,-2,2,3
489858,2,0,2,2,2,3
489937,4,1,2,2,1,1
490018,2,0,2,-2,2,3
490045,4,0,2,2,2,3
490054,2,0,2,2,2,3
490063,2,0,2,2,2,3
490072,2,0,2,-2,2,3
490081,4,0,2,2,1,3
490090,1,0,2,-2,2,3
490106,3,0,2,2,2,3
490115,2,0,2,-2,2,3
490124,2,0,2,2,2,3
490133,2,1,2,2,1,3
490142,2,0,2,-2,2,3
490151,2,0,2,-2,2,3
490160,2,0,2,-2,2,3
490197,2,0,2,-2,2,3
490203,3,0,2,2,2,3
490212,1,0,2,-2,2,3
490221,2,0,2,-2,2,3
490230,4,0,2,2,2,3
490249,2,0,2,-2,2,3
490258,2,0,2,-2,2,3
490267,2,0,2,-2,2,3
490276,4,0,2,2,1,1
490285,2,0,2,2,2,3
490294,2,0,2,-2,2,3
490300,2,0,2,-2,2,3
490319,3,0,2,2,1,1
490328,3,0,2,2,2,3
490337,2,0,2,-2,2,3
490346,3,0,2,2,2,3
490373,3,0,2,2,2,3
490382,2,0,2,-2,2,3
490391,2,0,2,-2,2,3
490407,2,0,2,-2,2,3
490416,2,0,2,-2,2,3
490425,2,0,2,-2,2,3
490434,2,0,2,-2,2,3
490443,2,0,2,-2,2,3
490452,2,0,2,-2,2,3
490461,2,0,2,-2,2,3
490470,2,0,2,-2,2,3
490489,3,0,2,-2,2,3
490498,3,0,2,-2,2,3
490504,3,0,2,2,1,1
490513,3,0,2,2,1,1
490522,2,0,2,-2,2,3
490531,2,0,2,-2,2,3
490540,2,0,2,-2,2,3
490559,2,0,2,-2,2,3
490568,2,0,2,-2,2,3
490601,3,0,2,2,2,3
490674,2,0,2,-2,2,3
490692,2,0,2,-2,2,3
490717,2,0,2,-2,2,3
490735,2,0,2,-2,2,3
490744,2,0,2,-2,2,3
490753,3,0,2,-2,1,1
490805,1,1,2,1,1,3
490814,2,0,2,-2,2,3
490832,2,0,2,-2,2,3
490841,2,0,2,-2,2,3
490869,2,0,2,-2,2,3
490878,2,0,2,2,2,3
490896,2,0,2,-2,2,3
490948,2,0,2,-2,2,3
490975,2,0,2,2,2,3
491057,3,0,2,2,1,1
491066,2,0,2,-2,2,3
491075,2,0,2,-2,2,3
491084,2,0,2,-2,2,3
491136,2,0,2,-2,2,3
491145,2,0,2,-2,2,3
491181,2,0,2,-2,2,3
491190,3,1,2,2,2,3
491215,2,0,2,-2,1,3
491224,2,0,2,-2,2,3
491233,2,0,2,-2,2,3
491242,2,0,2,-2,2,3
491251,2,0,2,-2,2,3
491260,2,0,2,-2,2,3
491288,1,0,1,2,2,3
491297,1,0,1,2,2,3
491394,2,0,2,-2,2,3
491446,3,0,2,2,2,3
491464,1,0,2,-2,2,3
491473,1,0,2,-2,2,3
491482,2,0,2,-2,2,3
491507,2,0,2,-2,2,3
491525,4,0,2,2,1,1
491534,2,0,2,-2,2,3
491543,2,0,2,-2,2,3
491552,2,0,2,-2,2,3
491570,2,0,2,2,2,3
491589,3,0,2,-2,2,3
491598,2,0,2,-2,2,3
491613,3,0,2,2,1,1
491622,3,0,2,2,1,1
491631,3,0,2,2,2,3
491640,3,0,2,2,1,1
491659,3,0,2,-2,2,3
491668,2,0,2,-2,2,3
491677,2,0,2,-2,2,3
491686,2,0,2,-2,2,3
491695,2,0,2,-2,2,3
491701,2,0,2,-2,2,3
491710,3,0,2,2,1,1
491729,2,0,2,-2,2,3
491738,2,0,2,-2,2,3
491747,2,0,2,-2,2,3
491756,2,0,2,-2,2,3
491765,3,0,2,2,2,3
491774,2,0,2,-2,2,3
491783,1,0,2,-2,2,3
491792,2,0,2,-2,2,3
491808,2,0,2,2,2,3
491817,3,0,2,2,2,1
491826,2,0,2,-2,2,3
491835,2,0,2,-2,2,3
491844,1,0,2,-2,2,3
491853,2,0,2,-2,2,3
491871,2,0,2,-2,2,3
491880,2,0,2,-2,2,3
491899,2,0,2,-2,2,3
491905,2,0,2,-2,2,3
491914,3,0,2,2,1,1
491923,2,0,2,-2,2,3
491932,2,0,2,-2,1,3
491941,2,0,2,-2,2,3
491950,2,0,2,-2,2,3
491969,2,0,2,-2,2,3
491978,2,0,2,-2,2,3
491996,2,0,2,-2,2,3
492005,2,0,2,-2,2,3
492032,2,-1,-1,-1,-1,-1
492069,4,0,2,2,1,1
492078,2,0,2,-2,2,3
492087,3,1,1,-2,2,3
492096,2,0,2,-2,2,3
492139,2,0,2,-2,2,3
492157,2,0,2,-2,2,3
492209,3,0,2,2,2,3
492263,1,-2,-2,-2,-2,-2
492281,2,0,2,-2,2,3
492306,1,0,2,2,2,3
492315,1,0,2,2,2,3
492324,1,0,2,2,2,3
492360,2,0,2,-2,2,3
492379,2,0,2,-2,2,3
492397,2,0,2,-2,2,3
492421,2,0,2,-2,2,3
492449,2,0,2,-2,2,3
492476,3,1,2,2,2,3
492591,2,0,2,-2,2,3
492607,3,1,2,2,2,3
492643,2,0,2,-2,2,3
492652,2,0,2,-2,2,3
492661,2,0,2,-2,2,3
492689,1,0,2,1,2,3
492704,2,0,2,2,2,3
492722,2,0,2,-2,2,3
492731,2,0,2,-2,2,3
492759,2,0,2,2,2,3
492801,4,0,2,2,2,2
492935,2,0,2,-2,2,3
492953,2,0,2,-2,2,3
492962,3,1,2,2,2,3
493071,2,0,2,-2,2,3
493080,2,0,2,-2,2,3
493132,2,0,2,-2,2,3
493150,2,0,2,-2,2,3
493363,3,0,1,2,2,3
493372,2,0,2,-2,2,3
493424,2,0,2,-2,2,3
493451,2,0,2,-2,2,3
493479,2,0,2,2,2,3
493488,2,0,2,2,2,3
493497,2,0,2,-2,2,3
493503,2,0,2,-2,2,3
493512,2,0,2,2,2,3
493521,2,0,2,2,2,3
493530,2,0,2,-2,2,3
493549,2,0,2,-2,2,3
493558,2,0,2,-2,2,3
493567,2,0,2,-2,2,3
493576,2,0,2,-2,2,3
493585,3,0,2,-2,2,3
493594,3,0,2,2,1,1
493600,3,0,2,2,1,1
493619,3,0,2,2,2,3
493628,2,0,2,-2,2,3
493637,2,0,2,-2,2,3
493646,3,0,2,2,2,3
493655,2,0,2,-2,2,3
493664,3,0,2,2,2,3
493673,2,0,2,2,2,3
493682,2,0,2,-2,2,3
493691,2,0,2,-2,2,3
493707,3,0,2,2,1,1
493716,3,0,2,2,1,1
493725,1,0,1,2,2,3
493734,2,0,2,-2,2,3
493743,2,0,2,-2,2,3
493752,2,0,2,-2,2,3
493761,2,0,2,-2,2,3
493770,3,0,2,-2,2,3
493789,2,0,2,-2,2,3
493798,3,0,2,2,1,1
493804,2,0,2,-2,2,3
493813,2,0,2,2,2,3
493822,3,0,2,2,2,3
493831,2,0,2,-2,2,3
493868,2,0,2,-2,2,3
493895,2,0,2,2,2,3
493947,2,0,2,2,2,3
493992,2,0,2,-2,2,3
494001,2,0,2,-2,2,3
494010,2,0,2,2,2,3
494029,2,0,2,-2,2,3
494162,2,0,2,2,2,3
494171,2,0,2,2,2,3
494232,2,0,2,-2,2,3
494250,2,0,2,-2,2,3
494269,2,0,2,2,2,3
494278,3,0,2,2,2,3
494287,3,1,2,2,2,3
494357,2,0,2,-2,2,3
494436,2,0,2,2,2,3
494454,2,-1,-1,-1,-1,-1
494463,3,0,2,2,2,3
494472,3,0,2,-2,2,3
494524,2,0,2,-2,2,3
494551,3,0,2,2,2,3
494588,2,0,2,-2,2,3
494597,4,0,2,2,2,3
494603,4,0,2,2,1,2
494621,2,0,2,-2,2,3
494630,4,0,2,2,1,1
494649,2,0,2,-2,2,3
494658,2,0,2,-2,2,3
494685,4,0,2,2,1,1
494694,2,0,2,-2,2,3
494700,2,0,2,-2,2,3
494719,2,0,2,-2,2,3
494728,2,0,2,-2,2,3
494737,4,0,2,2,1,1
494746,2,0,2,-2,2,3
494755,2,0,2,2,2,3
494764,2,0,2,2,2,3
494807,2,0,2,1,2,3
494834,2,0,2,-2,2,3
494843,2,0,2,2,2,3
494852,2,0,2,2,2,3
494898,2,0,2,-2,2,3
494904,2,0,2,-2,2,3
494940,3,0,2,2,2,3
494959,3,1,2,1,2,3
494977,3,0,2,-2,2,3
494986,2,0,2,2,2,3
494995,2,0,2,-2,2,3
495013,1,0,2,-2,2,3
495031,3,0,2,2,2,3
495040,2,0,2,-2,2,3
495059,4,0,2,2,2,3
495077,2,0,2,-2,2,3
495101,2,0,2,-2,2,3
495110,3,0,2,2,2,3
495129,2,0,2,-2,2,3
495138,2,0,2,-2,2,3
495147,3,0,2,2,2,3
495156,2,0,2,-2,2,3
495165,2,0,2,-2,2,3
495174,2,0,2,-2,2,3
495183,2,1,2,-2,2,3
495192,3,0,2,2,2,3
495208,2,0,2,-2,2,3
495217,2,0,2,-2,2,3
495226,3,0,2,2,2,3
495235,2,0,2,-2,2,3
495244,2,0,2,-2,2,3
495253,2,0,2,-2,2,3
495262,2,0,2,-2,2,3
495271,3,0,2,2,2,3
495280,4,0,2,2,1,3
495299,2,0,2,-2,2,3
495305,2,0,2,-2,2,3
495314,3,0,2,2,2,3
495323,3,-1,-1,-1,-1,-1
495341,2,0,2,-2,2,3
495350,2,0,2,-2,2,3
495369,2,0,2,-2,2,3
495378,2,0,2,-2,2,3
495387,2,0,2,-2,2,3
495396,2,0,2,2,2,3
495411,2,0,2,-2,2,3
495420,2,0,2,2,2,3
495439,2,0,2,2,2,3
495448,2,0,2,2,2,3
495457,2,0,2,2,2,3
495518,2,0,2,-2,2,3
495730,2,0,2,-2,2,3
495767,1,1,2,1,1,2
495776,2,0,2,-2,2,3
495794,2,0,2,-2,2,3
495837,2,0,2,2,2,3
495916,3,0,1,2,2,3
495925,2,0,2,-2,2,3
495934,2,0,2,-2,2,3
495943,2,0,2,-2,2,3
495952,2,0,2,-2,2,3
495961,2,0,2,-2,2,3
495970,2,0,2,-2,2,3
495998,2,0,2,-2,2,3
496043,3,0,2,2,2,3
496052,2,0,2,-2,2,3
496061,2,-1,-1,-1,-1,-1
496070,3,1,2,2,2,3
496186,2,0,2,2,2,3
496265,2,0,2,2,2,3
496283,2,0,2,2,2,3
496292,2,0,2,-2,2,3
496326,2,0,2,2,2,3
496371,2,0,2,-2,2,3
496414,2,0,2,-2,2,3
496423,2,0,2,-2,2,3
